id,repository_id,notebook_id,index,index_count,any,any_count,shadown_ref,shadown_ref_count,output_ref,output_ref_count,system,system_count,set_next_input,set_next_input_count,input_ref,input_ref_count,magic,magic_count,run_line_magic,run_line_magic_count,run_cell_magic,run_cell_magic_count,getoutput,getoutput_count,set_hook,set_hook_count,others,skip
6794,1874,8350,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6795,1874,8351,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6796,1874,8352,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6797,1874,8353,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6798,1874,8354,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6799,1874,8355,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6800,1874,8356,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6801,1874,8357,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6802,1874,8358,2,1,mkdir,1,"",0,"",0,mkdir,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6803,1874,8359,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6804,1874,8360,1,1,cat,1,"",0,"",0,cat,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6805,1874,8361,"0,2,4,5,6",5,"time,unzip,mogrify,head,ls",5,"",0,"",0,"unzip,mogrify,head,ls",4,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6806,1874,8362,"1,2",2,"time,if",2,"",0,"",0,if,1,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6807,1874,8363,"0,1,4,5,6",5,"time,unzip,mogrify,head,ls",5,"",0,"",0,"unzip,mogrify,head,ls",4,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6808,1874,8364,"1,2",2,"time,if",2,"",0,"",0,if,1,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6809,1874,8365,"9,10,23",3,"if,rm,mkdir,ls,time",5,"",0,"",0,"if,rm,mkdir,ls",4,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6810,1874,8366,"1,2",2,"cat,pip,time",3,"",0,"",0,pip,1,"",0,"",0,"",0,"",0,time,1,cat,1,"",0,"",0
6811,1874,8367,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6812,1874,8368,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6813,1874,8369,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6814,1874,8378,"0,35",2,"matplotlib,rich.loc[[96,,pinfo",3,"",0,"",0,"",0,"rich.loc[[96,",1,"",0,"",0,"matplotlib,pinfo",2,"",0,"",0,"",0,"",0
6815,1874,8379,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6816,1874,8380,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6817,1874,8381,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6818,1874,8383,"1,2,3",3,"rm,unzip,time,mogrify,parallel",5,"",0,"",0,"rm,unzip,mogrify,parallel",4,"",0,"",0,"",0,time,1,time,1,"",0,"",0,"",0
6819,1874,8384,"1,6,10",3,"if,rm,unzip,mogrify,ls,time",6,"",0,"",0,"if,rm,unzip,mogrify,ls",5,"",0,"",0,"",0,"",0,time,1,"",0,"",0,"",0
6820,1874,8385,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6821,1874,8386,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6822,1874,8387,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6823,1874,8388,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6824,1874,8389,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6825,1874,8390,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6826,1874,8391,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6827,1874,8392,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6828,1874,8393,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6829,1874,8394,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6830,1874,8395,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6831,1874,8396,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6832,1874,8397,2,1,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6833,1874,8398,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6834,1874,8399,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6835,1874,8400,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6836,1874,8401,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6837,1874,8402,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6838,1874,8403,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6839,1874,8404,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6840,1874,8405,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6841,1874,8406,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6842,1874,8407,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6843,1874,8408,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6844,1874,8409,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6845,1874,8410,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6846,1874,8411,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6847,1874,8412,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6848,1874,8413,2,1,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6849,1875,8414,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6850,1875,8415,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6851,1876,8416,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6852,1876,8417,"0,29,31",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6853,1876,8418,"0,6,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6854,1876,8419,"0,18,24,34",4,"load_ext,autoreload,matplotlib,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6855,1876,8420,0,1,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6856,1876,8421,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6857,1876,8422,"0,20",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6858,1876,8423,"0,12,15,21",4,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6859,1876,8424,"0,11",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6860,1876,8425,"0,30",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6861,1876,8426,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6862,1876,8427,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6863,1876,8428,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6864,1876,8429,"0,7",2,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6865,1876,8430,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6866,1876,8431,"0,11",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6867,1876,8432,0,1,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6868,1876,8433,0,1,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6869,1876,8434,0,1,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6870,1876,8435,"0,7,12",3,"load_ext,autoreload,matplotlib,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6871,1876,8436,12,1,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6872,1876,8437,"0,6,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6873,1876,8438,"0,13,16",3,"load_ext,autoreload,matplotlib,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6874,1876,8439,"0,12,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6875,1876,8440,"0,6,14,40,43",5,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6876,1876,8441,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6877,1876,8442,0,1,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6878,1876,8443,"16,21",2,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6879,1876,8444,"0,25,29,43,49,67",6,"load_ext,autoreload,matplotlib,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6880,1876,8445,"0,8,10",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6881,1876,8446,"0,11",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6882,1876,8447,"0,12,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6883,1876,8448,"16,19",2,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6884,1876,8449,"16,19",2,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6885,1876,8450,"0,12,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6886,1876,8451,"0,26",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6887,1876,8452,"0,14,15,24",4,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6888,1876,8453,"2,32,35",3,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6889,1876,8454,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6890,1876,8455,"0,6,14",3,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6891,1876,8456,"0,17",2,"matplotlib,load_ext,autoreload,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6892,1876,8457,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6893,1876,8458,"0,3",2,"load_ext,autoreload,matplotlib,_",4,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload,matplotlib",3,"",0,"",0,"",0,"",0
6894,1876,8459,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6895,1876,8460,0,1,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0,"",0,"",0,"matplotlib,load_ext,autoreload",3,"",0,"",0,"",0,"",0
6896,1876,8461,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6897,1876,8462,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6898,1880,8464,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6899,1880,8465,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6900,1881,8467,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6901,1881,8468,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6902,1881,8469,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6903,1881,8470,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6904,1881,8471,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6905,1886,8472,"0,1",2,multiqc,1,"",0,"",0,multiqc,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6906,1886,8473,"1,16,22,23,24,33,34,35,37,38,40,42,47,49,51,52,59,60,63,64,124,154,155,156,204,205,206",27,"load_ext,autoreload,matplotlib,gtf2bed,bedtools,R,sort-bed,bedextract",8,"",0,"",0,"gtf2bed,bedtools,sort-bed,bedextract",4,"",0,"",0,"",0,"load_ext,autoreload,matplotlib,R",4,R,1,"",0,"",0,"",0
6907,1887,8474,"1,4,13",3,"load_ext,autoreload,ls,rm",4,"",0,"",0,"ls,rm",2,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6908,1889,8475,3,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6909,1889,8476,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6910,1889,8477,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6911,1889,8478,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6912,1889,8479,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6913,1889,8480,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6914,1889,8481,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6915,1889,8482,3,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6916,1889,8483,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6917,1889,8484,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6918,1889,8485,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6919,1889,8486,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6920,1889,8487,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6921,1889,8489,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6922,1889,8490,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6923,1889,8491,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6924,1889,8492,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6925,1889,8493,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6926,1889,8494,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6927,1889,8495,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6928,1889,8496,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6929,1889,8497,3,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6930,1889,8498,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6931,1889,8499,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6932,1889,8500,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6933,1889,8501,3,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6934,1889,8502,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6935,1889,8503,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6936,1889,8504,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6937,1889,8505,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6938,1889,8506,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6939,1889,8507,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6940,1889,8508,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6941,1889,8510,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6942,1889,8511,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6943,1889,8512,0,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6944,1889,8513,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6945,1889,8514,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6946,1889,8515,2,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6947,1889,8516,1,1,matplotlib,1,"",0,"",0,"",0,"",0,"",0,"",0,matplotlib,1,"",0,"",0,"",0,"",0
6948,1889,8517,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6949,1893,8518,4,1,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6950,1893,8519,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6951,1893,8520,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6952,1893,8521,"0,12",2,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6953,1893,8522,"0,8,9,10",4,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6954,1893,8523,15,1,_,1,"",0,_,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6955,1893,8525,"0,9",2,"load_ext,autoreload,_",3,"",0,_,1,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6956,1893,8526,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6957,1893,8527,0,1,load_ext,1,"",0,"",0,"",0,"",0,"",0,"",0,load_ext,1,"",0,"",0,"",0,"",0
6958,1893,8528,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6959,1893,8529,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6960,1893,8530,"5,26",2,"_,load_ext",2,"",0,_,1,"",0,"",0,"",0,"",0,load_ext,1,"",0,"",0,"",0,"",0
6961,1893,8531,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6962,1893,8532,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6963,1893,8533,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6964,1893,8534,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6965,1893,8535,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6966,1893,8536,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6967,1893,8537,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6968,1893,8538,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6969,1893,8539,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6970,1893,8540,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6971,1893,8541,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6972,1893,8542,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6973,1893,8543,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6974,1893,8544,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6975,1893,8545,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6976,1893,8546,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6977,1893,8547,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6978,1893,8548,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
6979,1893,8549,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6980,1893,8550,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6981,1893,8551,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6982,1893,8552,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
6983,1893,8553,0,1,"load_ext,autoreload",2,"",0,"",0,"",0,"",0,"",0,"",0,"load_ext,autoreload",2,"",0,"",0,"",0,"",0
